Name,id,Health Labels,Ingredients_with_weights,Ingredients_only,raw_ingr
Vegetarian Stuffed Red Bell Peppers,e17701,"['PLANT_BASED', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'MEDITERRANEAN', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_SUGAR_ADDED', 'SULPHITE_FREE', 'KOSHER']","['12.89 grams quinoa', '17.97 grams water', '17.63 grams pepper', '6.62 grams granny smith', '1.17 grams lime juice', '0.21 grams olive', '1.82 grams garlic', '0.43 grams parsley, fresh', '0.65 grams mint', '11.3 grams tomato', '28.43 grams onion', '0.58 grams salt', '0.3 grams pepper']","['granny smith', 'parsley, fresh', 'mint', 'water', 'onion', 'pepper', 'lime juice', 'quinoa', 'garlic', 'salt', 'olive', 'tomato']","[{'retainedWeight': 12.889417809010572, 'exactFood': 'quinoa'}, {'retainedWeight': 17.969364827855916, 'exactFood': 'water'}, {'retainedWeight': 17.634071475699955, 'exactFood': 'pepper'}, {'retainedWeight': 6.619095145450723, 'exactFood': 'granny smith'}, {'retainedWeight': 1.167629613267099, 'exactFood': 'lime juice'}, {'retainedWeight': 0.21229629333923672, 'exactFood': 'olive'}, {'retainedWeight': 1.819682514213257, 'exactFood': 'garlic'}, {'retainedWeight': 0.43217459712564854, 'exactFood': 'parsley, fresh'}, {'retainedWeight': 0.6482618956884729, 'exactFood': 'mint'}, {'retainedWeight': 11.297195609073972, 'exactFood': 'tomato'}, {'retainedWeight': 28.432539284582145, 'exactFood': 'onion'}, {'retainedWeight': 0.58090574749709, 'exactFood': 'salt'}, {'retainedWeight': 0.2973651871959209, 'exactFood': 'pepper'}]"
Pumpkin Cheesecake Trifle,e27594,"['LOW_POTASSIUM', 'KIDNEY_FRIENDLY', 'VEGETARIAN', 'PESCATARIAN', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'KOSHER']","['39.14 grams Cream Cheese', '4.31 grams granulated sugar', '10.57 grams pumpkin puree', '14.15 grams caramel ice cream topping', '0.07 grams pumpkin pie spice', '20.54 grams heavy whipping cream', '11.22 grams pound cake']","['heavy whipping cream', 'Cream Cheese', 'pumpkin puree', 'granulated sugar', 'pound cake', 'caramel ice cream topping', 'pumpkin pie spice']","[{'retainedWeight': 39.13847502174892, 'exactFood': 'Cream Cheese'}, {'retainedWeight': 4.314278370880546, 'exactFood': 'granulated sugar'}, {'retainedWeight': 10.569982008657338, 'exactFood': 'pumpkin puree'}, {'retainedWeight': 14.150833056727418, 'exactFood': 'caramel ice cream topping'}, {'retainedWeight': 0.07334273230496928, 'exactFood': 'pumpkin pie spice'}, {'retainedWeight': 20.535965045391396, 'exactFood': 'heavy whipping cream'}, {'retainedWeight': 11.217123764289418, 'exactFood': 'pound cake'}]"
Caprese Stuffed Chicken,e12480,"['SUGAR_CONSCIOUS', 'KETO_FRIENDLY', 'MEDITERRANEAN', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_SUGAR_ADDED', 'SULPHITE_FREE', 'FODMAP_FREE']","['41.47 grams boneless skinless chicken breast', '13.51 grams mozzarella cheese', '0.6 grams fresh basil', '0.18 grams salt', '0.04 grams pepper', '1.07 grams olive oil', '41.7 grams cherry tomatoes', '1.43 grams fresh basil']","['olive oil', 'fresh basil', 'cherry tomatoes', 'pepper', 'salt', 'mozzarella cheese', 'boneless skinless chicken breast']","[{'retainedWeight': 41.465070933853, 'exactFood': 'boneless skinless chicken breast'}, {'retainedWeight': 13.511666520908403, 'exactFood': 'mozzarella cheese'}, {'retainedWeight': 0.5957625134174281, 'exactFood': 'fresh basil'}, {'retainedWeight': 0.17872875402522845, 'exactFood': 'salt'}, {'retainedWeight': 0.04319278222276354, 'exactFood': 'pepper'}, {'retainedWeight': 1.0723725241513706, 'exactFood': 'olive oil'}, {'retainedWeight': 41.703375939219974, 'exactFood': 'cherry tomatoes'}, {'retainedWeight': 1.4298300322018276, 'exactFood': 'fresh basil'}]"
Pumpkin Spice Baked Oatmeal,e15776,"['VEGETARIAN', 'PESCATARIAN', 'PEANUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'KOSHER']","['17.62 grams rolled oats', '5.32 grams brown sugar', '0.51 grams baking powder', '0.19 grams pumpkin pie spice', '0.22 grams salt', '2.97 grams dried cranberries', '6.32 grams eggs', '35.83 grams milk', '17.99 grams pumpkin puree', '0.31 grams vanilla extract', '2.0 grams coconut oil', '2.0 grams coconut oil', '6.0 grams pecans', '2.66 grams brown sugar', '0.06 grams pumpkin pie spice']","['pecans', 'rolled oats', 'pumpkin puree', 'baking powder', 'dried cranberries', 'eggs', 'coconut oil', 'salt', 'brown sugar', 'pumpkin pie spice', 'vanilla extract', 'milk']","[{'retainedWeight': 17.623681005439902, 'exactFood': 'rolled oats'}, {'retainedWeight': 5.323820303726636, 'exactFood': 'brown sugar'}, {'retainedWeight': 0.5066808289063971, 'exactFood': 'baking powder'}, {'retainedWeight': 0.18725161068279894, 'exactFood': 'pumpkin pie spice'}, {'retainedWeight': 0.22029601256799874, 'exactFood': 'salt'}, {'retainedWeight': 2.966949664215471, 'exactFood': 'dried cranberries'}, {'retainedWeight': 6.315152360282631, 'exactFood': 'eggs'}, {'retainedWeight': 35.83481804439447, 'exactFood': 'milk'}, {'retainedWeight': 17.990841026386565, 'exactFood': 'pumpkin puree'}, {'retainedWeight': 0.3084144175951983, 'exactFood': 'vanilla extract'}, {'retainedWeight': 1.9973505139498553, 'exactFood': 'coconut oil'}, {'retainedWeight': 1.9973505139498553, 'exactFood': 'coconut oil'}, {'retainedWeight': 6.003066342477966, 'exactFood': 'pecans'}, {'retainedWeight': 2.661910151863318, 'exactFood': 'brown sugar'}, {'retainedWeight': 0.06241720356093298, 'exactFood': 'pumpkin pie spice'}]"
Buffalo Chicken Stuffed Sweet Potatoes,e21678,"['GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_SUGAR_ADDED', 'SULPHITE_FREE']","['35.79 grams sweet potatoes', '3.3 grams Blue Cheese Dressing', '24.98 grams chicken breasts', '32.6 grams 0% Greek Yogurt', '3.11 grams Hot Sauce', '0.22 grams Salt']","['Blue Cheese Dressing', 'sweet potatoes', 'chicken breasts', 'Hot Sauce', 'Salt', '0% Greek Yogurt']","[{'retainedWeight': 35.79369441274548, 'exactFood': 'sweet potatoes'}, {'retainedWeight': 3.304033330407275, 'exactFood': 'Blue Cheese Dressing'}, {'retainedWeight': 24.978071814973816, 'exactFood': 'chicken breasts'}, {'retainedWeight': 32.599795526685114, 'exactFood': '0% Greek Yogurt'}, {'retainedWeight': 3.105791330582839, 'exactFood': 'Hot Sauce'}, {'retainedWeight': 0.21861358460547264, 'exactFood': 'Salt'}]"
Pepper Lime Chicken,e62790,"['DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_SUGAR_ADDED', 'SULPHITE_FREE', 'KOSHER']","['78.53 grams boneless skinless chicken breast', '0.3 grams lime zest', '12.14 grams lime juice', '6.32 grams cooking oil', '0.15 grams dried thyme', '0.17 grams black pepper', '0.23 grams salt', '0.9 grams garlic', '0.0 grams salsa', '1.26 grams lime']","['lime zest', 'lime', 'salsa', 'garlic', 'black pepper', 'lime juice', 'cooking oil', 'dried thyme', 'salt', 'boneless skinless chicken breast']","[{'retainedWeight': 78.53265298446648, 'exactFood': 'boneless skinless chicken breast'}, {'retainedWeight': 0.3008913907450823, 'exactFood': 'lime zest'}, {'retainedWeight': 12.135952760051651, 'exactFood': 'lime juice'}, {'retainedWeight': 6.318719205646729, 'exactFood': 'cooking oil'}, {'retainedWeight': 0.15044569537254115, 'exactFood': 'dried thyme'}, {'retainedWeight': 0.1730125496784223, 'exactFood': 'black pepper'}, {'retainedWeight': 0.22566854305881173, 'exactFood': 'salt'}, {'retainedWeight': 0.9026741722352469, 'exactFood': 'garlic'}, {'retainedWeight': 0.0, 'exactFood': 'salsa'}, {'retainedWeight': 1.2599826987450322, 'exactFood': 'lime'}]"
Bourbon Hot Toddy,e50706,"['FAT_FREE', 'LOW_FAT_ABS', 'LOW_POTASSIUM', 'KIDNEY_FRIENDLY', 'PLANT_BASED', 'VEGETARIAN', 'PESCATARIAN', 'PALEO', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'NO_OIL_ADDED', 'KOSHER', 'ALCOHOL_COCKTAIL']","['36.85 grams bourbon', '13.65 grams honey', '9.91 grams lemon juice', '37.7 grams lemon', '1.69 grams cinnamon sticks', '0.19 grams cloves']","['cloves', 'honey', 'lemon', 'bourbon', 'lemon juice', 'cinnamon sticks']","[{'retainedWeight': 36.85368719020902, 'exactFood': 'bourbon'}, {'retainedWeight': 13.649743376316309, 'exactFood': 'honey'}, {'retainedWeight': 9.912313642157372, 'exactFood': 'lemon juice'}, {'retainedWeight': 37.699291229825995, 'exactFood': 'lemon'}, {'retainedWeight': 1.6899682275439238, 'exactFood': 'cinnamon sticks'}, {'retainedWeight': 0.19499633394737584, 'exactFood': 'cloves'}]"
Raspberry Jelly,e73744,"['LOW_FAT_ABS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED']","['37.42 grams apple', '53.55 grams raspberry', '1.2 grams Gelatine', '7.83 grams raspberries']","['raspberries', 'raspberry', 'apple', 'Gelatine']","[{'retainedWeight': 37.41846893237212, 'exactFood': 'apple'}, {'retainedWeight': 53.55303810504634, 'exactFood': 'raspberry'}, {'retainedWeight': 1.2015104703055268, 'exactFood': 'Gelatine'}, {'retainedWeight': 7.826982492276002, 'exactFood': 'raspberries'}]"
Bacon Jalapeno Stuffed Mushrooms,e16297,"['SUGAR_CONSCIOUS', 'KIDNEY_FRIENDLY', 'KETO_FRIENDLY', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'SULPHITE_FREE']","['27.25 grams bacon', '45.11 grams cremini mushrooms', '19.58 grams yellow onion', '2.19 grams jalapeño', '0.12 grams salt', '1.19 grams parsley', '4.55 grams sour cherry']","['yellow onion', 'cremini mushrooms', 'sour cherry', 'jalapeño', 'parsley', 'salt', 'bacon']","[{'retainedWeight': 27.25373099619157, 'exactFood': 'bacon'}, {'retainedWeight': 45.109623717834324, 'exactFood': 'cremini mushrooms'}, {'retainedWeight': 19.57882973864337, 'exactFood': 'yellow onion'}, {'retainedWeight': 2.1928289307280577, 'exactFood': 'jalapeño'}, {'retainedWeight': 0.12251585433553831, 'exactFood': 'salt'}, {'retainedWeight': 1.190392848109517, 'exactFood': 'parsley'}, {'retainedWeight': 4.552077914157622, 'exactFood': 'sour cherry'}]"
"Oatmeal, Coconut And Almond Cookies",e29079,"['LOW_POTASSIUM', 'KIDNEY_FRIENDLY', 'VEGETARIAN', 'PESCATARIAN', 'EGG_FREE', 'PEANUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'KOSHER']","['11.61 grams olive oil', '4.35 grams olive oil', '12.9 grams rolled oats', '19.35 grams whole-wheat flour', '0.37 grams baking soda', '6.45 grams coconut', '11.53 grams almonds', '0.68 grams vanilla extract', '16.13 grams sugar', '6.77 grams honey', '9.84 grams milk']","['baking soda', 'honey', 'rolled oats', 'sugar', 'whole-wheat flour', 'milk', 'almonds', 'olive oil', 'vanilla extract', 'coconut']","[{'retainedWeight': 11.612903225806452, 'exactFood': 'olive oil'}, {'retainedWeight': 4.354838709677419, 'exactFood': 'olive oil'}, {'retainedWeight': 12.903225806451612, 'exactFood': 'rolled oats'}, {'retainedWeight': 19.35483870967742, 'exactFood': 'whole-wheat flour'}, {'retainedWeight': 0.3709677419354838, 'exactFood': 'baking soda'}, {'retainedWeight': 6.451612903225806, 'exactFood': 'coconut'}, {'retainedWeight': 11.532258064516128, 'exactFood': 'almonds'}, {'retainedWeight': 0.6774193548387097, 'exactFood': 'vanilla extract'}, {'retainedWeight': 16.129032258064516, 'exactFood': 'sugar'}, {'retainedWeight': 6.774193548387097, 'exactFood': 'honey'}, {'retainedWeight': 9.838709677419354, 'exactFood': 'milk'}]"
Fried Brown Rice,e40731,"['VEGETARIAN', 'PESCATARIAN', 'MEDITERRANEAN', 'DAIRY_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_SUGAR_ADDED', 'SULPHITE_FREE', 'KOSHER']","['3.93 grams canola oil', '0.28 grams ginger', '0.42 grams garlic', '6.32 grams green onions', '18.81 grams frozen peas', '4.18 grams red pepper', '54.75 grams cooked brown rice', '7.02 grams egg', '3.99 grams reduced-sodium soy sauce', '0.3 grams black pepper']","['red pepper', 'reduced-sodium soy sauce', 'ginger', 'green onions', 'egg', 'frozen peas', 'black pepper', 'cooked brown rice', 'garlic', 'canola oil']","[{'retainedWeight': 3.931035872176472, 'exactFood': 'canola oil'}, {'retainedWeight': 0.2807882765840337, 'exactFood': 'ginger'}, {'retainedWeight': 0.42118241487605057, 'exactFood': 'garlic'}, {'retainedWeight': 6.317736223140758, 'exactFood': 'green onions'}, {'retainedWeight': 18.812814531130257, 'exactFood': 'frozen peas'}, {'retainedWeight': 4.176725614187501, 'exactFood': 'red pepper'}, {'retainedWeight': 54.75371393388657, 'exactFood': 'cooked brown rice'}, {'retainedWeight': 7.019706914600842, 'exactFood': 'egg'}, {'retainedWeight': 3.9871935274932784, 'exactFood': 'reduced-sodium soy sauce'}, {'retainedWeight': 0.29910269192422734, 'exactFood': 'black pepper'}]"
Chicken Barley Chili,e19885,"['DAIRY_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_SUGAR_ADDED', 'SULPHITE_FREE', 'KOSHER']","['5.74 grams onion', '2.67 grams green pepper', '0.16 grams olive oil', '19.12 grams water', '15.25 grams tomato sauce', '14.74 grams chicken broth', '10.16 grams diced tomatoes', '10.16 grams green chilies', '6.6 grams barley', '0.29 grams chili powder', '0.04 grams cumin', '0.03 grams garlic powder', '15.06 grams cooked chicken']","['diced tomatoes', 'chili powder', 'garlic powder', 'water', 'cooked chicken', 'onion', 'barley', 'green pepper', 'olive oil', 'tomato sauce', 'green chilies', 'cumin', 'chicken broth']","[{'retainedWeight': 5.736049114946537, 'exactFood': 'onion'}, {'retainedWeight': 2.6708478691469817, 'exactFood': 'green pepper'}, {'retainedWeight': 0.16132638135787136, 'exactFood': 'olive oil'}, {'retainedWeight': 19.117176190907756, 'exactFood': 'water'}, {'retainedWeight': 15.245086596591811, 'exactFood': 'tomato sauce'}, {'retainedWeight': 14.736917043372083, 'exactFood': 'chicken broth'}, {'retainedWeight': 10.163391064394542, 'exactFood': 'diced tomatoes'}, {'retainedWeight': 10.163391064394542, 'exactFood': 'green chilies'}, {'retainedWeight': 6.596456482188518, 'exactFood': 'barley'}, {'retainedWeight': 0.2868024557473269, 'exactFood': 'chili powder'}, {'retainedWeight': 0.037642822316836654, 'exactFood': 'cumin'}, {'retainedWeight': 0.02778398790052229, 'exactFood': 'garlic powder'}, {'retainedWeight': 15.057128926734661, 'exactFood': 'cooked chicken'}]"
Dilly Rolls,e04749,"['LOW_POTASSIUM', 'KIDNEY_FRIENDLY', 'VEGETARIAN', 'PESCATARIAN', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'KOSHER']","['31.99 grams cottage cheese', '1.99 grams margarine', '1.71 grams yeast', '8.42 grams water', '6.11 grams eggs', '3.55 grams sugar', '1.42 grams onion', '0.08 grams dill weed', '0.12 grams salt', '0.16 grams baking soda', '44.43 grams flour']","['baking soda', 'margarine', 'sugar', 'flour', 'yeast', 'water', 'eggs', 'onion', 'cottage cheese', 'salt', 'dill weed']","[{'retainedWeight': 31.99150493953015, 'exactFood': 'cottage cheese'}, {'retainedWeight': 1.9905825295707649, 'exactFood': 'margarine'}, {'retainedWeight': 1.7062135967749412, 'exactFood': 'yeast'}, {'retainedWeight': 8.424429634076272, 'exactFood': 'water'}, {'retainedWeight': 6.113932055110206, 'exactFood': 'eggs'}, {'retainedWeight': 3.554611659947794, 'exactFood': 'sugar'}, {'retainedWeight': 1.4218446639791176, 'exactFood': 'onion'}, {'retainedWeight': 0.07909010943250118, 'exactFood': 'dill weed'}, {'retainedWeight': 0.12163292587322545, 'exactFood': 'salt'}, {'retainedWeight': 0.1635121363575985, 'exactFood': 'baking soda'}, {'retainedWeight': 44.43264574934743, 'exactFood': 'flour'}]"
Apple Cider Sauce,e15688,"['LOW_POTASSIUM', 'KIDNEY_FRIENDLY', 'VEGETARIAN', 'PESCATARIAN', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'KOSHER']","['24.99 grams sugar', '2.0 grams cornstarch', '0.08 grams ground cinnamon', '0.07 grams ground nutmeg', '61.97 grams apple cider', '3.81 grams lemon juice', '7.09 grams unsalted butter']","['cornstarch', 'ground nutmeg', 'sugar', 'ground cinnamon', 'unsalted butter', 'lemon juice', 'apple cider']","[{'retainedWeight': 24.985945405733826, 'exactFood': 'sugar'}, {'retainedWeight': 1.9988756324249113, 'exactFood': 'cornstarch'}, {'retainedWeight': 0.08120432256863494, 'exactFood': 'ground cinnamon'}, {'retainedWeight': 0.06871134986576803, 'exactFood': 'ground nutmeg'}, {'retainedWeight': 61.96514460621989, 'exactFood': 'apple cider'}, {'retainedWeight': 3.810356674309995, 'exactFood': 'lemon juice'}, {'retainedWeight': 7.089762008876973, 'exactFood': 'unsalted butter'}]"
Carrot And Apple Slaw,e42434,"['VEGETARIAN', 'PESCATARIAN', 'GLUTEN_FREE', 'WHEAT_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'KOSHER']","['25.52 grams Carrots', '55.01 grams Green Apples', '6.53 grams Raisins', '2.6 grams Mayo', '6.66 grams Fat Free Greek Yogurt', '2.68 grams Rice Vinegar', '0.95 grams Honey', '0.07 grams Salt']","['Green Apples', 'Fat Free Greek Yogurt', 'Rice Vinegar', 'Raisins', 'Mayo', 'Honey', 'Salt', 'Carrots']","[{'retainedWeight': 25.517806263001972, 'exactFood': 'Carrots'}, {'retainedWeight': 55.00597431061904, 'exactFood': 'Green Apples'}, {'retainedWeight': 6.525827421894747, 'exactFood': 'Raisins'}, {'retainedWeight': 2.5990795421684254, 'exactFood': 'Mayo'}, {'retainedWeight': 6.660844540968432, 'exactFood': 'Fat Free Greek Yogurt'}, {'retainedWeight': 2.6778395282947414, 'exactFood': 'Rice Vinegar'}, {'retainedWeight': 0.945119833515791, 'exactFood': 'Honey'}, {'retainedWeight': 0.06750855953684222, 'exactFood': 'Salt'}]"
Chicken With Green Olives,e64561,"['SUGAR_CONSCIOUS', 'KETO_FRIENDLY', 'PALEO', 'MEDITERRANEAN', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_SUGAR_ADDED', 'SULPHITE_FREE', 'KOSHER']","['62.92 grams chicken leg', '0.01 grams salt', '0.03 grams black pepper', '1.07 grams extra virgin olive oil', '4.36 grams onion', '0.16 grams ginger', '0.03 grams ground cinnamon', '0.06 grams turmeric', '0.34 grams garlic', '0.02 grams bay leaf', '0.08 grams cumin', '0.09 grams paprika', '0.02 grams cayenne pepper', '19.02 grams chicken stock', '9.51 grams green olives', '1.21 grams lemon juice', '0.08 grams cilantro', '0.99 grams cilantro leaves']","['bay leaf', 'ginger', 'paprika', 'extra virgin olive oil', 'chicken stock', 'turmeric', 'onion', 'green olives', 'black pepper', 'ground cinnamon', 'chicken leg', 'cilantro', 'salt', 'garlic', 'cumin', 'lemon juice', 'cilantro leaves', 'cayenne pepper']","[{'retainedWeight': 62.91924199963492, 'exactFood': 'chicken leg'}, {'retainedWeight': 0.008907167683131122, 'exactFood': 'salt'}, {'retainedWeight': 0.028733445311408635, 'exactFood': 'black pepper'}, {'retainedWeight': 1.0700731357352182, 'exactFood': 'extra virgin olive oil'}, {'retainedWeight': 4.359557219662, 'exactFood': 'onion'}, {'retainedWeight': 0.15852935344225455, 'exactFood': 'ginger'}, {'retainedWeight': 0.025761019934366365, 'exactFood': 'ground cinnamon'}, {'retainedWeight': 0.059448507540845456, 'exactFood': 'turmeric'}, {'retainedWeight': 0.3368748760590954, 'exactFood': 'garlic'}, {'retainedWeight': 0.023779403016338182, 'exactFood': 'bay leaf'}, {'retainedWeight': 0.08322791055718365, 'exactFood': 'cumin'}, {'retainedWeight': 0.09115437822929635, 'exactFood': 'paprika'}, {'retainedWeight': 0.01783455226225364, 'exactFood': 'cayenne pepper'}, {'retainedWeight': 19.023522413070545, 'exactFood': 'chicken stock'}, {'retainedWeight': 9.511761206535272, 'exactFood': 'green olives'}, {'retainedWeight': 1.2087863199767566, 'exactFood': 'lemon juice'}, {'retainedWeight': 0.07926467671978714, 'exactFood': 'cilantro'}, {'retainedWeight': 0.9935424146293261, 'exactFood': 'cilantro leaves'}]"
